"L","s","j","as_if","Lambda.1.2.","Lambda.1.3.","Lambda.2.1.","Lambda.2.3.","run"
5361,3,2,1,1.63207124847617,1.94690646780275,1.45695451609532,1.45695451609532,106
5361,6,2,0,0.731617445285647,0.884675712533528,0.606622130842503,0.356763549549662,106
5361,6,2,1,1.28852709909932,1.28852709909932,1.28852709909932,1.28852709909932,106
7092,1,2,0,1.1060178512097,0.666771550280862,0.723380034571164,0.954113439905956,106
7092,1,2,1,0.372499920405974,0.350944867240365,2.096972216382,0.454913396228611,106
7092,2,2,0,1.10949619361475,0.663846770209351,0.703236362968162,0.973996576681803,106
7092,2,2,1,0.638665955508346,0.638665955508346,1.00660589421182,0.638665955508346,106
7092,3,2,0,1.11133853988431,0.707494070760128,0.684801148991697,0.967897906826358,106
7092,3,2,1,1.27210407115044,1.08028880938282,1.08028880938282,1.08028880938282,106
7092,6,2,0,0.841047004208903,0.401246655323737,0.498192073947762,0.762740849047717,106
7092,6,2,1,1.28852709909933,1.28852709909933,1.28852709909933,1.28852709909933,106
9381,1,2,0,1.24467912128387,0.437213186064258,1.84777109570263,0.390692250122877,106
9381,1,2,1,1.12818149685708,1.08334940627854,1.67895024849293,1.08334940627854,106
9381,2,2,0,1.25739940418583,0.437223878759489,1.84444988009033,0.404141596078865,106
9381,2,2,1,0.734671338994463,0.734671338994463,1.0632852207959,0.734671338994463,106
9381,3,2,0,1.28010419142011,0.477106735465984,1.79513243082091,0.384942862970228,106
9381,3,2,1,1.09237296588715,0.90055770411953,0.90055770411953,0.90055770411953,106
9381,6,2,0,1.12336471033596,0.209315527894445,1.68900818963718,0.302248402961995,106
9381,6,2,1,0.786745948112262,0.786745948112262,1.98431986234948,0.786745948112262,106
12410,1,2,0,0.500347303772251,0.384428142652506,0.510496165149938,0.554552205074485,106
12410,1,2,1,1.68841603140228,1.5414328602132,1.5414328602132,1.5414328602132,106
12410,2,2,0,0.513206274699164,0.382691742409835,0.510927458170644,0.545682689104443,106
12410,2,2,1,0.651298083105525,0.651298083105525,0.872650432737298,0.651298083105525,106
12410,3,2,0,0.523443066194787,0.39640719797971,0.459658220791833,0.534359028121536,106
12410,3,2,1,0.87320504085605,0.798667112911105,0.798667112911105,0.798667112911105,106
12410,6,2,0,0.41046584281696,0.19778231866967,0.43239567783465,0.459839228495168,106
12410,6,2,1,0.921630507996822,0.921630507996822,1.12879187249933,0.921630507996822,106
16418,1,2,0,0.49590741601888,0.45088844847003,0.780039258018814,0.473615566481379,106
16418,1,2,1,1.60700792792809,1.46002475673901,1.46002475673901,1.46002475673901,106
16418,2,2,0,0.488373297130238,0.449834694041569,0.791341527305924,0.46139026965667,106
16418,2,2,1,0.479976749834469,0.483662767064471,0.479976749834469,0.71101665228603,106
16418,3,2,0,0.507560434079874,0.459632137135602,0.76615970535722,0.447964701505204,106
16418,3,2,1,0.888779651682735,0.858925719264804,0.952225115366301,0.858925719264804,106
16418,6,2,0,0.375553014558292,0.293587449020505,0.816703494838081,0.381308710575512,106
16418,6,2,1,0.792930552981078,0.792930552981078,0.924455303548852,0.792930552981078,106
1000,1,1,0,1.92972948200108,1.43035956039912,2.89825016859362,1.22716063158568,107
1000,1,1,1,2.06435982222935,2.34823320778869,2.20436585061316,1.74889683685015,107
1000,2,1,0,1.89887801349044,1.35875441754942,2.48825005253893,1.29035885853789,107
1000,2,1,1,2.20431764108133,1.88885465570213,1.88885465570213,1.88885465570213,107
1000,3,1,0,1.90063791711263,1.24855912608244,2.49491359359086,1.30566705884915,107
1000,3,1,1,0.94549171828222,1.21726013308907,2.46034737288357,1.7509374747078,107
1000,6,1,0,0.738902167454001,0.62047747251045,1.71849210644554,0.810930216216329,107
1000,6,1,1,0.984413073501672,0.944590006735168,1.43279064864899,0.944590006735168,107
1321,1,1,0,1.03146194229246,1.10591602384506,3.13011174529795,1.02991466067587,107
1321,1,1,1,1.09722711305383,2.24090124353399,2.71880856813688,0.914780219937521,107
1321,2,1,0,1.00143835058526,1.07049798210056,2.86511707219034,1.00543346170926,107
1321,2,1,1,2.00411896761019,1.68865598223099,1.68865598223099,1.68865598223099,107
1321,3,1,0,1.0956697802547,0.982912418002066,2.78244976724057,1.15073823163771,107
1321,3,1,1,0.860156633969907,1.17707300769459,2.91987118240738,1.49696922073955,107
1321,6,1,0,0.621860432432658,0.966395324324493,1.71849210644554,0.810930216216329,107
1321,6,1,1,1.238902167454,0.923439182074804,1.43279064864899,0.923439182074804,107
1745,1,1,0,0.556150229837148,0.967504997253104,2.61659957280695,0.620887945792322,107
1745,1,1,1,1.12392030751001,1.14905870984128,2.67514381075497,0.808457322130812,107
1745,2,1,0,0.620935582664545,0.966496196461669,2.34730271378433,0.600320270002278,107
1745,2,1,1,1.22097911240228,1.89358486629524,2.01974968459908,0.90551612702308,107
1745,3,1,0,0.553267469337472,0.947793368952214,2.23332911791935,0.723403276879484,107
1745,3,1,1,1.23688436514391,1.23688436514391,2.99289815543435,1.23688436514391,107
1745,6,1,0,0.671860432432657,0.849728657657826,1.55182543977887,0.810930216216329,107
1745,6,1,1,0.772235500787334,0.766395324324493,1.43279064864899,0.810930216216329,107
2305,1,1,0,0.405620515457493,0.603046092303368,2.09458307033001,0.588213233017996,107
2305,1,1,1,0.688220448977604,0.817822032884753,1.54862729103301,0.779715633773697,107
2305,2,1,0,0.418920783745921,0.626085252430028,1.92762497209816,0.671568464185651,107
2305,2,1,1,0.745715683995247,1.30255320310991,1.52335951321877,0.615046915891412,107
2305,3,1,0,0.363943720933633,0.614455589862933,1.93907411057901,0.784818471641771,107
2305,3,1,1,0.629474387538851,0.780495176691719,1.30067727435454,0.790146876417201,107
2305,6,1,0,0.592892178464403,0.703810805843783,1.88987257836796,0.810930216216329,107
2305,6,1,1,0.796860432432657,0.796860432432657,1.13515877311221,0.810930216216329,107
3044,1,1,0,0.624139558893283,0.640631000255635,2.9950444002126,0.374824949649788,107
3044,1,1,1,0.977294517094975,0.977294517094975,3.55561748072932,0.977294517094975,107
3044,2,1,0,0.608491776616803,0.678934497303548,2.85438656936854,0.408743842299948,107
3044,2,1,1,1.02481788426632,1.10459935515824,1.84225858614423,1.02481788426632,107
3044,3,1,0,0.618646503048074,0.672925057992218,2.91936478580073,0.521074543700301,107
3044,3,1,1,0.59332899870088,0.701856346269613,2.54449262652902,0.59332899870088,107
3044,6,1,0,0.34364975422198,0.642699694732673,2.93034876884415,0.477596882882995,107
3044,6,1,1,0.57041276496141,0.612603393355702,1.86709881584428,0.435316420888646,107
4021,1,1,0,0.350759959189859,0.433102867766426,2.7233167442076,0.673358464669964,107
4021,1,1,1,0.358810591577966,0.843228372757825,2.52779582254363,0.373661124575368,107
4021,2,1,0,0.310548127879366,0.471488724187633,2.57773771114687,0.706739257826651,107
4021,2,1,1,0.334004192780002,0.880886300542413,3.39471627552604,0.586186611570797,107
4021,3,1,0,0.330853678218033,0.477036919037964,2.58603954627219,0.774614939399103,107
4021,3,1,1,0.785692524456815,0.782490303153622,1.57165487216199,0.716147037593509,107
4021,6,1,0,0.337974745203048,0.647883399916378,2.58789955139494,0.602596882882995,107
4021,6,1,1,0.547921462905454,0.663397044149353,1.06709881584427,0.547921462905454,107
5311,1,1,0,0.409973155065913,0.367583982255216,4.81073260027319,0.666515539996521,107
5311,1,1,1,0.437265342302825,0.437265342302825,4.25725575100215,0.466672805292031,107
5311,2,1,0,0.406640348763291,0.384398080867083,4.59207144905751,0.650393332406537,107
5311,2,1,1,0.465674054637992,0.610870983468133,4.80439876513473,0.793503520386347,107
5311,3,1,0,0.428821972723818,0.389086027962599,4.60182489045211,0.663304717979512,107
5311,3,1,1,1.35016784151784,1.09430137674529,1.83625559588182,1.09430137674529,107
5311,6,1,0,0.505280892321844,0.573005061747598,4.48949173417415,0.406763549549662,107
5311,6,1,1,0.701374245071208,0.662306336819252,4.18349593259011,0.662306336819252,107
7015,1,1,0,0.277562877091104,0.341302855566071,2.64010694052534,0.448240156221681,107
7015,1,1,1,0.358518330091128,0.564759696794112,2.80342351567826,0.409972285866404,107
7015,2,1,0,0.294477723113493,0.303330704994317,2.43171267901549,0.444860770238453,107
7015,2,1,1,0.441278929618643,1.09311111585303,2.74386686493782,0.441278929618643,107
7015,3,1,0,0.317553658249417,0.304950462081458,2.44814130475684,0.484217295507163,107
7015,3,1,1,1.63783342634049,1.38196696156794,3.84128415118264,1.38196696156794,107
7015,6,1,0,0.419557188780936,0.491658110960125,2.2498092133303,0.268059067756945,107
7015,6,1,1,0.376548899454006,0.497913067055468,3.0303213294155,0.585930216216329,107
9266,1,1,0,0.378070438982621,0.393919719525952,1.03937897256382,0.580884079795091,107
9266,1,1,1,0.432388708778017,0.473226343583181,1.54910099013769,0.480228756918612,107
9266,2,1,0,0.393252967964841,0.365866588927561,0.84824298853133,0.568493778092879,107
9266,2,1,1,0.38250864271024,1.0109670890747,1.11896562163108,0.424660574732525,107
9266,3,1,0,0.407031025469502,0.356765876260642,0.853756542902108,0.576179281748297,107
9266,3,1,1,1.28753331404466,1.03166684927211,1.31670803909986,1.03166684927211,107
9266,6,1,0,0.536201123244355,0.479153600483071,0.602819238686677,0.383502824973148,107
9266,6,1,1,0.409485895867031,0.434708648454264,0.967103991198168,0.459267743900832,107
12240,1,1,0,0.428208503260735,0.28678120704359,0.500665605794406,0.547569255234583,107
12240,1,1,1,0.343342042069329,0.349889194961314,0.629786601690903,0.538090787796135,107
12240,2,1,0,0.417533451247303,0.287791526615474,0.354717289048923,0.544689916171393,107
12240,2,1,1,0.304624163311319,0.928820704070229,0.535133860178363,0.307662184835201,107
12240,3,1,0,0.415293175142068,0.282035095523095,0.388507579740217,0.542752456102769,107
12240,3,1,1,0.568430872724245,0.312564407951696,0.45338237360001,0.824400229254484,107
12240,6,1,0,0.49325905155503,0.358662155484497,0.295879787539709,0.361353605226245,107
12240,6,1,1,0.509421832433182,0.470353924181225,0.713795307278026,0.470353924181225,107
16167,1,1,0,0.542484816923079,0.31228900359149,1.15469287539109,0.46269564064937,107
16167,1,1,1,0.374845330848591,0.335777422596634,0.359491301728863,0.395372919415641,107
16167,2,1,0,0.524169012764863,0.311642846686475,1.05029103530139,0.459454443395259,107
16167,2,1,1,0.288417170402818,1.14628730749908,0.288417170402818,0.326467132029522,107
16167,3,1,0,0.527417800180965,0.316201297320998,1.12404188821639,0.444091708517532,107
16167,3,1,1,0.620373700916692,0.466769425868094,0.364507236144143,0.612247762414703,107
16167,6,1,0,0.643368916981212,0.219373841613819,1.1461356028567,0.299109407877475,107
16167,6,1,1,0.538797073811564,0.500122476225291,0.577559559369166,0.500122476225291,107
1000,1,2,0,2.19628660385433,1.51912555955177,1.43254038885936,1.01105986494537,107
1000,1,2,1,1.60147264048298,3.19765999304862,2.5876398560322,1.60147264048298,107
1000,2,2,0,2.18192929846736,1.51396474226555,1.30254739204621,0.921842763069452,107
1000,2,2,1,3.45612156963117,3.1791536612228,3.1791536612228,3.1791536612228,107
1000,3,2,0,2.1532465351301,1.53294071793545,1.11425716014607,0.787882389461083,107
1000,3,2,1,0.891675017867259,1.19187215686689,1.77619994946259,1.17229765047974,107
1000,6,2,0,1.62186043243266,1.21639532432449,1.43279064864899,0.408421793601134,107
1000,6,2,1,1.62186043243266,1.62186043243266,1.62186043243266,1.62186043243266,107
1323,1,2,0,0.620029782026659,0.907945744185402,0.988879740406541,0.364668877053828,107
1323,1,2,1,1.29688445621466,2.83982778625454,1.16732851944659,0.956570012017063,107
1323,2,2,0,0.587908628220784,0.859764898990645,0.878636911734495,0.372532896533143,107
1323,2,2,1,1.51764985475138,1.41302022652983,1.50576415314075,1.41302022652983,107
1323,3,2,0,0.633964133745321,0.792104851299432,0.774953584091318,0.412857690324297,107
1323,3,2,1,2.02568447322512,2.02568447322512,2.02568447322512,2.02568447322512,107
1323,6,2,0,0.871860432432658,0.63306199099116,0.952207299410698,0.477596882882995,107
1323,6,2,1,0.856144499228094,1.21639532432449,0.982790648648986,0.842677085512048,107
1751,1,2,0,0.687085097868509,0.982021292038733,0.937173302118448,0.384805965204662,107
1751,1,2,1,0.597587653628247,2.23168731130445,1.31584439502732,0.537328972703021,107
1751,2,2,0,0.750279747786154,0.907322763490436,1.06237867524261,0.413812717662167,107
1751,2,2,1,1.49751804888079,1.49751804888079,1.69760100676955,1.49751804888079,107
1751,3,2,0,0.690898637183179,0.924334832530211,1.13724032326666,0.454658381043458,107
1751,3,2,1,2.3018749494156,2.3018749494156,2.3018749494156,2.3018749494156,107
1751,6,2,0,0.75519376576599,0.467083681684355,0.923266839125177,0.560930216216329,107
1751,6,2,1,0.856144499228094,0.842677085512048,0.869591729783931,0.842677085512048,107
2316,1,2,0,0.950041351298419,0.57127740784469,0.838842688563712,0.422859677249357,107
2316,1,2,1,0.708031609373045,2.56767158041713,1.08480712949569,0.708031609373045,107
2316,2,2,0,0.967104398073921,0.50574693749548,0.939192950768643,0.488987210789671,107
2316,2,2,1,1.80052899172028,1.79142893870564,1.79142893870564,1.79142893870564,107
2316,3,2,0,0.980599871348576,0.563767821186643,1.04101962604569,0.557809093442096,107
2316,3,2,1,2.63166182920248,2.63166182920248,2.63166182920248,2.63166182920248,107
2316,6,2,0,0.687336622908847,0.655284213213382,1.02445731531565,0.668073073359186,107
2316,6,2,1,0.856144499228094,1.21708368168436,0.937595231955473,0.842677085512048,107
3063,1,2,0,0.933266919309231,1.67281762377263,0.865896980313527,0.431749423714368,107
3063,1,2,1,2.06326467951951,1.9067147792442,1.25841271737721,1.25841271737721,107
3063,2,2,0,0.952794350880812,1.67076469301044,0.798432600435012,0.400640179925817,107
3063,2,2,1,0.634747863097424,0.873417527902323,1.31796602274522,0.980132498297358,107
3063,3,2,0,0.978454200370058,1.68162645211175,0.811597849077168,0.37441148878392,107
3063,3,2,1,2.31274427015334,2.31274427015334,2.31274427015334,2.31274427015334,107
3063,6,2,0,0.873018588002578,1.5876556668333,0.901899317757657,0.516485771771884,107
3063,6,2,1,1.68299152970964,1.41452657009675,1.41452657009675,1.41452657009675,107
4052,1,2,0,1.09118949235838,1.15168597817218,0.910067927188257,0.405322659605751,107
4052,1,2,1,0.733652464640798,0.953653562288404,1.0441145478762,0.437531611929969,107
4052,2,2,0,1.13549345652242,1.1401952954613,0.885072877827806,0.463603637315011,107
4052,2,2,1,0.707476893812183,0.707476893812183,1.56080784249291,0.707476893812183,107
4052,3,2,0,1.15414732762362,1.16363085680296,0.873788497230092,0.531043755981556,107
4052,3,2,1,2.24866047510273,2.24866047510273,2.24866047510273,2.24866047510273,107
4052,6,2,0,0.985487534965307,1.1690143248787,1.00157145934156,0.586092553878666,107
4052,6,2,1,0.849658196376309,0.766395324324493,0.897101337959676,0.634007139293252,107
5361,1,2,0,0.674251502789869,0.409270206964974,0.892577463380984,0.577378515865788,107
5361,1,2,1,0.410309433789227,0.473153775762059,1.21907383933071,0.428114661833138,107
5361,2,2,0,0.696137475793902,0.36304275817066,0.87413511808158,0.631163624300753,107
5361,2,2,1,0.499168188869928,0.47249294031997,0.90512122166933,0.47249294031997,107
5361,3,2,0,0.716763669444636,0.371801374877366,0.784879263965825,0.633332440551689,107
5361,3,2,1,1.55747568280003,1.55747568280003,1.55747568280003,1.55747568280003,107
5361,6,2,0,0.525216376362185,0.401967198539447,0.728144477826346,0.630678115375993,107
5361,6,2,1,0.621860432432658,0.885894927572564,0.838791264695476,0.660930216216329,107
7092,1,2,0,0.52880946117967,0.703312971932187,0.478588427159401,0.519792107354529,107
7092,1,2,1,0.956863296068216,0.772024208770155,1.07309383864654,0.772024208770155,107
7092,2,2,0,0.52747213591592,0.686553165879909,0.487568405767282,0.56171306090868,107
7092,2,2,1,0.690612158611459,0.803324810283903,0.941689278496718,0.6450155050907,107
7092,3,2,0,0.559911806243117,0.679348529316926,0.426161303565169,0.547633886161476,107
7092,3,2,1,0.984633556230429,0.984633556230429,0.984633556230429,0.984633556230429,107
7092,6,2,0,0.436221899325698,0.630896783952785,0.508021662427304,0.475396603291411,107
7092,6,2,1,0.466324863042974,2.28708540376304,1.11310207848088,0.437788951406864,107
9381,1,2,0,0.502723097379302,0.3305092395463,0.543732885654817,0.401734277870491,107
9381,1,2,1,0.631868409170355,0.506549879795307,0.62110975385014,0.506549879795307,107
9381,2,2,0,0.526481388542079,0.338451977081628,0.563970634596949,0.445752467499059,107
9381,2,2,1,0.716061411691356,0.88643986015005,0.59074288231631,0.59074288231631,107
9381,3,2,0,0.530805720969902,0.322747069749538,0.614010923437537,0.431983162152194,107
9381,3,2,1,0.720094953146241,0.720094953146241,0.893602288568931,0.720094953146241,107
9381,6,2,0,0.315288526580748,0.286617805806069,0.597023857617911,0.392790325717944,107
9381,6,2,1,0.574658196376307,2.44145048312812,1.26647269878908,0.546122284740196,107
12410,1,2,0,0.515191989410333,0.459654969498428,0.538557398778964,0.311165026722886,107
12410,1,2,1,0.374669570154513,0.298571557331,0.605626952309535,0.451660108423857,107
12410,2,2,0,0.515053286189645,0.46899821029577,0.555916029044424,0.357468962359222,107
12410,2,2,1,0.576608502993455,0.777090395046442,0.567097786233723,0.451289973618408,107
12410,3,2,0,0.493180315052001,0.46448607801354,0.605690695975396,0.337348931906344,107
12410,3,2,1,0.656493375420016,0.656493375420016,0.848566980588572,0.656493375420016,107
12410,6,2,0,0.329270407501816,0.36439117853919,0.528915021999961,0.331436006526918,107
12410,6,2,1,0.451622337194563,2.485236298441,0.580400361637186,0.451622337194563,107
16418,1,2,0,0.193348403135946,0.169376508336419,0.575623168951935,0.229384550655555,107
16418,1,2,1,0.215883427112503,0.223367348115459,1.07043231766445,0.49430139398473,107
16418,2,2,0,0.20809614872336,0.17779304117491,0.58154310463817,0.25891101862755,107
16418,2,2,1,0.431934519328385,0.424012716505747,1.26887194483694,0.432066838186885,107
16418,3,2,0,0.175959032395617,0.187728516995887,0.525631918774778,0.268039214380566,107
16418,3,2,1,0.596039439330253,0.596039439330253,0.598919008139832,0.596039439330253,107
16418,6,2,0,0.158727059693504,0.263862076204236,0.62293979890629,0.218974532880204,107
16418,6,2,1,0.465861659704115,0.514069454464269,0.455818612403758,0.455818612403758,107
1000,1,1,0,1.08022819287217,0.486780351617278,1.16708774856986,0.539819145542816,108
1000,1,1,1,1.51642673439718,0.627903471253235,3.78519938613678,0.82571847663365,108
1000,2,1,0,1.02362984538488,0.593436824488484,1.26840235823005,0.464565654293203,108
1000,2,1,1,1.57376723542946,1.52852951504885,3.10581884065498,1.52852951504885,108
1000,3,1,0,1.18759112442869,0.578951952611512,1.34782831455631,0.568423229693555,108
1000,3,1,1,1.27400891143159,1.27400891143159,4.36429612309265,1.27400891143159,108
1000,6,1,0,1.51202554605454,0.472947564230353,1.48279064864899,0.296909508352216,108
1000,6,1,1,1.66869161554489,1.62345389516428,1.62345389516428,1.62345389516428,108
1321,1,1,0,0.534040182369933,0.634453370469583,1.1515395877711,0.775476742171799,108
1321,1,1,1,1.61828208539887,1.28112129816246,2.34634038834377,1.28112129816246,108
1321,2,1,0,0.553337175388283,0.52088702257685,1.3206424070886,0.748845619483828,108
1321,2,1,1,0.822736110694676,0.998956702468421,2.30435918919534,1.25312978324142,108
1321,3,1,0,0.606871409233241,0.62429519445846,1.34036417678412,0.782282317913501,108
1321,3,1,1,1.20205280369301,1.28799139914488,4.19116924996578,1.20205280369301,108
1321,6,1,0,0.950914434943423,0.465229823158993,0.709053526705739,0.501406406692519,108
1321,6,1,1,1.06432653617981,1.13125592253871,1.09945731531565,1.0190888157992,108
1745,1,1,0,0.542542395754909,0.596887870512944,1.32729502563163,0.854890699078237,108
1745,1,1,1,1.47074876403506,1.27163647610588,2.88314063308234,1.27163647610588,108
1745,2,1,0,0.505582357287933,0.515388274983598,1.40638536478798,0.849917418500402,108
1745,2,1,1,0.948490219585937,0.995396592245174,2.37747485491936,1.29144620538138,108
1745,3,1,0,0.537043093686605,0.643550863353913,1.25492346410186,0.912751638778017,108
1745,3,1,1,1.35862116114705,1.15950887321787,4.77705533989535,1.15950887321787,108
1745,6,1,0,0.870071830453917,0.619371514800684,0.776044616902956,0.543073073359186,108
1745,6,1,1,1.631445015474,1.4240040093861,1.4240040093861,1.4240040093861,108
2305,1,1,0,0.411995054740341,0.528827679873612,0.948362382243251,0.733715485651053,108
2305,1,1,1,0.693821689468253,0.754438413583937,2.09406565943318,0.667993358314814,108
2305,2,1,0,0.453580126207854,0.439367513284039,1.01932791316407,0.761004208421184,108
2305,2,1,1,0.755933591937986,0.594208790841442,1.73450552275543,0.991249720990519,108
2305,3,1,0,0.449340570637958,0.568936689700724,0.789716068020547,0.763396797016357,108
2305,3,1,1,1.76643657140303,1.60471177030649,3.52191664474117,1.60471177030649,108
2305,6,1,0,0.543177319735876,0.478608622722003,0.70897462745911,0.536687791973904,108
2305,6,1,1,1.90743071340104,1.74570591230449,1.74570591230449,1.74570591230449,108
3044,1,1,0,0.397516742216927,0.660761804262429,0.708296924826835,0.647740987790546,108
3044,1,1,1,0.590705808188352,0.851398056486009,1.33469451419796,0.643828467811068,108
3044,2,1,0,0.405054359277977,0.584169049257751,0.691325587314356,0.642181214014307,108
3044,2,1,1,1.0490271643497,0.887302363253157,1.72170090608152,0.887302363253157,108
3044,3,1,0,0.398859093719888,0.663078402842556,0.583289340272126,0.543195179351825,108
3044,3,1,1,1.77140415105009,1.60967934995355,2.08346079300981,1.60967934995355,108
3044,6,1,0,0.527341240834446,0.584243265856646,0.85423146273686,0.692787712375179,108
3044,6,1,1,1.95592150559892,1.79419670450238,1.79419670450238,1.79419670450238,108
4021,1,1,0,0.424475399757419,0.486269190894165,0.710748404084634,0.736344387546048,108
4021,1,1,1,0.481014619643823,0.71839225732347,0.960552427663976,0.746898761978272,108
4021,2,1,0,0.461390726125864,0.416280504627124,0.732459630027401,0.75383384303246,108
4021,2,1,1,0.519816580033754,0.639692854755576,1.88792200572949,0.513131130545105,108
4021,3,1,0,0.435643316069912,0.478831326690127,0.682056189256807,0.659197290199641,108
4021,3,1,1,0.850998570365225,0.689273769268681,2.02273017307842,0.689273769268681,108
4021,6,1,0,0.441340512878441,0.350845149238715,0.706065984424323,0.702826693002395,108
4021,6,1,1,2.12637514616126,1.96465034506472,1.96465034506472,1.96465034506472,108
5311,1,1,0,0.31534022284775,0.582139384144128,0.60385287627501,0.520500896163177,108
5311,1,1,1,0.477626125736272,0.718218956981718,0.590454306925077,1.38691219141301,108
5311,2,1,0,0.328312748680295,0.544043208852488,0.684303182333605,0.561235107528252,108
5311,2,1,1,0.60923622707619,0.60923622707619,1.8117720186434,0.60923622707619,108
5311,3,1,0,0.297473473577121,0.544305957265653,0.655409718216996,0.491621871228135,108
5311,3,1,1,0.354991623656674,0.48150871792487,2.03758326358858,0.354991623656674,108
5311,6,1,0,0.320484662496643,0.385928809673011,0.66790251044416,0.480281695943016,108
5311,6,1,1,0.946451189150147,0.822593414874042,1.2017818202663,0.822593414874042,108
7015,1,1,0,0.286091155938655,0.507394157124037,0.487910139055302,0.559520342686238,108
7015,1,1,1,0.468759617581385,0.636007896405493,0.743694030645928,1.05170290687867,108
7015,2,1,0,0.296768783145305,0.451950675422003,0.533105985286566,0.585430592110283,108
7015,2,1,1,0.750999272642753,0.750999272642753,1.20005634056081,0.750999272642753,108
7015,3,1,0,0.251909149063679,0.475286428294721,0.446841790846046,0.530817411081415,108
7015,3,1,1,0.258733332336411,0.258733332336411,1.99388122577021,0.502943641034518,108
7015,6,1,0,0.302502708836602,0.333957058495995,0.634015018018453,0.559913289634739,108
7015,6,1,1,0.498987715496089,0.537428026144676,0.859285674018948,0.355955723664972,108
9266,1,1,0,0.325267120411489,0.469823575541097,0.31718411420978,0.590185997856547,108
9266,1,1,1,0.431848029114229,0.452238465158789,0.874248678780754,1.00275764086867,108
9266,2,1,0,0.318610210222516,0.443653164699634,0.368561920769549,0.609038451475057,108
9266,2,1,1,0.63094922616927,0.63094922616927,1.73164957758622,0.63094922616927,108
9266,3,1,0,0.315268430019661,0.467391025854238,0.287256869566979,0.595005877425633,108
9266,3,1,1,0.186965383765236,0.186965383765236,1.8890614728993,0.51168173164867,108
9266,6,1,0,0.402625325527753,0.318514658310165,0.511163367065056,0.661831895890664,108
9266,6,1,1,0.288354267644883,0.432260946848317,0.766941864999848,0.337821224413766,108
12240,1,1,0,0.218220047015425,0.321238187507531,0.384541163993424,0.568829447597516,108
12240,1,1,1,0.329964305812058,0.458035735429391,0.91605719321409,0.962455511204914,108
12240,2,1,0,0.211289700995675,0.29255728839376,0.41065577741969,0.601930204148556,108
12240,2,1,1,0.544078920659788,0.544078920659788,1.52395713343094,0.544078920659788,108
12240,3,1,0,0.216096407000788,0.30484224955669,0.364766440385782,0.605328874072177,108
12240,3,1,1,0.497684146160648,0.435138347507229,1.23770168464003,0.495289206066972,108
12240,6,1,0,0.275428971033064,0.199295310822478,0.292293675417677,0.665988297167807,108
12240,6,1,1,0.356829497599956,0.439003678212187,0.408393675143608,0.378438358401178,108
16167,1,1,0,0.212745529831433,0.299534772197398,0.44239973491741,0.435125273610238,108
16167,1,1,1,0.306505690503475,0.322192604355484,0.325969618312067,0.765956209608156,108
16167,2,1,0,0.203710408773917,0.267788827650354,0.445043642271995,0.471467190007563,108
16167,2,1,1,0.473815791546821,0.891788473201212,1.48668006209558,0.473815791546821,108
16167,3,1,0,0.20749050995681,0.276234886282118,0.44914977308509,0.481655958644574,108
16167,3,1,1,0.201345348040652,1.1192601102456,1.23817927320315,0.671897400852068,108
16167,6,1,0,0.249768514202404,0.224744624198001,0.402941699795508,0.48072155028702,108
16167,6,1,1,0.19387564038496,0.711688583434578,0.358233077675311,0.350984839548642,108
1000,1,2,0,1.46792624921918,0.546470833943278,1.80091600490927,0.564214408900332,108
1000,1,2,1,0.974563021049811,0.653010740654593,2.98116272607882,1.36857867776236,108
1000,2,2,0,1.34016684098248,0.525469871208595,1.91561669704326,0.597406614651032,108
1000,2,2,1,1.6360346008191,1.50586918415692,3.32032178465102,1.50586918415692,108
1000,3,2,0,1.40721320653555,0.507663655644864,1.97824258849378,0.531442615015346,108
1000,3,2,1,1.42097632417875,1.31113731187918,2.58355295533602,1.29081090751657,108
1000,6,2,0,1.74512733898143,0.449728657657827,0.87334038720312,0.477596882882995,108
1000,6,2,1,1.62186043243266,1.62186043243266,2.43279064864899,1.62186043243266,108
1323,1,2,0,1.10298685772406,0.540970215674347,1.95525801349562,0.856870871066126,108
1323,1,2,1,0.556042241746217,0.556042241746217,2.95851779878848,0.790088607608049,108
1323,2,2,0,1.05375259708572,0.56509836016906,1.9408447045114,0.874841715427054,108
1323,2,2,1,1.52761839971714,1.39745298305496,3.24123862480079,1.39745298305496,108
1323,3,2,0,1.19349284078588,0.538151268769603,1.9137955275381,0.782633091205822,108
1323,3,2,1,0.77164406918472,1.10139705213892,2.67815616802746,0.77756326423197,108
1323,6,2,0,1.55270309655719,0.466395324324493,0.87334038720312,0.477596882882995,108
1323,6,2,1,1.62186043243266,1.62186043243266,2.43279064864899,1.62186043243266,108
1751,1,2,0,0.708956808060795,0.662093692251656,2.61923990335164,0.616899747536318,108
1751,1,2,1,0.635428510582842,0.635428510582842,3.69277474565049,0.635428510582842,108
1751,2,2,0,0.690018935893427,0.67443266707457,2.56563536155725,0.585405403873681,108
1751,2,2,1,0.83765424789246,0.752959357253876,2.7128087211035,0.752959357253876,108
1751,3,2,0,0.556277531787806,0.68080970436879,2.37397275767883,0.490781061544793,108
1751,3,2,1,0.810669963872393,1.16124553698741,3.14890659733687,0.824838396507102,108
1751,6,2,0,0.420733677087767,0.546355641784811,1.33286419672693,0.560930216216329,108
1751,6,2,1,1.62186043243266,1.62186043243266,2.43279064864899,1.62186043243266,108
2316,1,2,0,1.02461168042543,0.412703176596931,1.58848150653797,0.561672632848035,108
